36	466
26	467
156	468
61	469
130	470
287	471
5762	472
1002	473
31	474
6339	475
796	476
87	477
88	478
775	479
103	480
79	481
6261	482
2184	483
13	484
21	485
124	486
493	487
438	488
617	489
71	490
8	491
6	492
114	493
79	494
51	495
12	496
124	497
302	498
444	499
199	500
56	501
82	502
467	503
478	504
3534	505
90	506
442	507
120	508
693	509
3934	510
5910	511
86	512
41	513
6609	514
33	515
64	516
288	517
991	518
17	519
5149	520
3	521
1594	522
5	523
78	524
165	525
27	526
151	527
12	528
24	529
1203	530
349	531
12	532
6142	533
37	534
1971	535
1041	536
19	537
121	538
48	539
1703	540
949	541
587	542
94	543
942	544
6	545
17	546
32	547
86	548
14	549
41	550
6150	551
27	552
30	553
260	554
335	555
51	556
70	557
62	558
192	559
626	560
4489	561
3951	562
48	563
205	564
4776	565
191	566
124	567
1504	568
17	569
5598	570
33	571
1445	572
497	573
97	574
256	575
22	576
41	577
27	578
2	579
2066	580
135	581
28	582
1	583
103	584
194	585
154	586
185	587
593	588
34	589
2365	590
15	591
52	592
54	593
487	594
919	595
4832	596
248	597
51	598
209	599
26	600
531	601
862	602
654	603
9	604
3	605
1	606
4628	607
521	608
1204	609
141	610
974	611
199	612
156	613
7187	614
22	615
4505	616
3262	617
221	618
203	619
1	620
202	621
27	622
19	623
2779	624
3569	625
37	626
307	627
507	628
68	629
159	630
2111	631
575	632
5979	633
1390	634
145	635
1917	636
78	637
409	638
11	639
1749	640
449	641
42	642
7361	643
67	644
598	645
111	646
155	647
543	648
1063	649
479	650
433	651
89	652
4	653
567	654
3211	655
1120	656
27	657
7	658
10	659
30	660
1	661
3978	662
25	663
6650	664
28	665
22	666
801	667
119	668
462	669
7	670
28	671
97	672
3337	673
7072	674
62	675
232	676
24	677
157	678
13	679
837	680
292	681
73	682
29	683
811	684
2181	685
275	686
1	687
71	688
917	689
13	690
187	691
264	692
7021	693
170	694
5044	695
3595	696
5434	697
226	698
41	699
1093	700
28	701
154	702
832	703
87	704
118	705
60	706
216	707
66	708
797	709
112	710
11	711
3745	712
9	713
64	714
7427	715
76	716
798	717
280	718
1632	719
1228	720
84	721
875	722
143	723
94	724
58	725
7956	726
255	727
63	728
982	729
682	730
5817	731
369	732
4625	733
172	734
74	735
49	736
24	737
7	738
6840	739
237	740
1941	741
79	742
326	743
4566	744
43	745
27	746
182	747
2313	748
20	749
733	750
2576	751
451	752
69	753
48	754
183	755
7	756
2032	757
119	758
166	759
2278	760
1615	761
54	762
1133	763
56	764
3	765
3734	766
151	767
5	768
7191	769
1411	770
780	771
717	772
5101	773
3104	774
11	775
282	776
836	777
1418	778
7168	779
14	780
274	781
17	782
96	783
596	784
426	785
25	786
883	787
7895	788
126	789
1653	790
2	791
87	792
91	793
74	794
16	795
3317	796
428	797
168	798
24	799
92	800
71	801
151	802
748	803
1174	804
750	805
599	806
276	807
30	808
2417	809
7427	810
78	811
350	812
98	813
159	814
377	815
319	816
900	817
445	818
3024	819
44	820
218	821
4064	822
110	823
3113	824
2765	825
965	826
276	827
6797	828
7812	829
66	830
4731	831
1914	832
33	833
2338	834
4662	835
471	836
197	837
1662	838
287	839
2085	840
137	841
620	842
36	843
2766	844
3	845
46	846
727	847
888	848
1229	849
1289	850
6413	851
113	852
2880	853
4477	854
52	855
969	856
1091	857
56	858
6648	859
8400	860
206	861
579	862
2089	863
7603	864
25	865
1471	866
71	867
174	868
132	869
2768	870
7397	871
5513	872
2443	873
41	874
2418	875
83	876
61	877
287	878
376	879
1096	880
248	881
7545	882
369	883
1558	884
24	885
991	886
315	887
5270	888
1445	889
2025	890
643	891
707	892
195	893
29	894
155	895
123	896
3061	897
7051	898
56	899
113	900
132	901
7077	902
2106	903
4527	904
502	905
426	906
1066	907
1432	908
15	909
608	910
21	911
2994	912
218	913
602	914
4	915
2479	916
14	917
118	918
250	919
118	920
19	921
2994	922
3277	923
4077	924
26	925
29	926
86	927
197	928
2259	929
90	930
7023	931
205	932
1040	933
4865	934
460	935
363	936
22	937
6073	938
114	939
306	940
6985	941
1431	942
525	943
7663	944
739	945
1628	946
3247	947
396	948
1796	949
27	950
958	951
7101	952
287	953
2408	954
1230	955
6898	956
24	957
6554	958
611	959
16	960
54	961
1598	962
20	963
563	964
4	965
33	966
11	967
35	968
3600	969
955	970
10	971
13	972
6615	973
4024	974
503	975
388	976
1559	977
30	978
375	979
388	980
87	981
1851	982
6460	983
154	984
1579	985
51	986
75	987
4636	988
178	989
599	990
697	991
96	992
2017	993
6924	994
207	995
2751	996
263	997
6994	998
129	999
60	1000
73	1001
3210	1002
1137	1003
128	1004
10	1005
68	1006
146	1007
938	1008
406	1009
11	1010
520	1011
1217	1012
727	1013
95	1014
44	1015
169	1016
78	1017
17	1018
96	1019
61	1020
328	1021
203	1022
88	1023
75	1024
672	1025
977	1026
10	1027
120	1028
2761	1029
1172	1030
93	1031
437	1032
5624	1033
23	1034
4259	1035
9	1036
456	1037
6001	1038
1129	1039
59	1040
148	1041
3990	1042
1507	1043
177	1044
6665	1045
302	1046
7757	1047
65	1048
4958	1049
150	1050
643	1051
31	1052
112	1053
122	1054
4116	1055
162	1056
315	1057
448	1058
21	1059
4559	1060
8	1061
47	1062
4440	1063
55	1064
206	1065
65	1066
418	1067
157	1068
50	1069
87	1070
444	1071
4032	1072
1750	1073
103	1074
243	1075
274	1076
1656	1077
6081	1078
156	1079
103	1080
156	1081
165	1082
70	1083
319	1084
5871	1085
4837	1086
17	1087
2584	1088
30	1089
4498	1090
9	1091
2637	1092
1358	1093
713	1094
2488	1095
460	1096
30	1097
167	1098
55	1099
114	1100
702	1101
56	1102
387	1103
302	1104
3776	1105
920	1106
444	1107
6313	1108
296	1109
363	1110
14	1111
42	1112
6313	1113
434	1114
77	1115
745	1116
1312	1117
67	1118
20	1119
288	1120
118	1121
3509	1122
7437	1123
1703	1124
92	1125
757	1126
447	1127
6427	1128
43	1129
328	1130
919	1131
93	1132
231	1133
46	1134
1893	1135
610	1136
7538	1137
306	1138
22	1139
541	1140
46	1141
627	1142
18	1143
6198	1144
5407	1145
14	1146
141	1147
2442	1148
6697	1149
1053	1150
6830	1151
78	1152
132	1153
743	1154
5126	1155
60	1156
180	1157
258	1158
4720	1159
3048	1160
2198	1161
87	1162
2677	1163
363	1164
7429	1165
299	1166
47	1167
305	1168
41	1169
3118	1170
5627	1171
5182	1172
15	1173
678	1174
472	1175
5107	1176
32	1177
1551	1178
68	1179
198	1180
571	1181
2592	1182
854	1183
423	1184
5761	1185
677	1186
6	1187
199	1188
2342	1189
7414	1190
6629	1191
92	1192
7267	1193
472	1194
219	1195
452	1196
3	1197
5645	1198
7	1199
51	1200
4451	1201
663	1202
5646	1203
102	1204
497	1205
6	1206
1055	1207
7056	1208
6992	1209
23	1210
205	1211
309	1212
279	1213
4046	1214
20	1215
59	1216
290	1217
86	1218
887	1219
6036	1220
4068	1221
105	1222
2476	1223
19	1224
633	1225
7014	1226
29	1227
5220	1228
226	1229
91	1230
347	1231
48	1232
46	1233
5718	1234
5387	1235
2591	1236
4870	1237
7239	1238
29	1239
5759	1240
2389	1241
2695	1242
36	1243
223	1244
1282	1245
99	1246
5119	1247
162	1248
1043	1249
287	1250
3277	1251
4443	1252
862	1253
4244	1254
3433	1255
3920	1256
2110	1257
319	1258
316	1259
460	1260
233	1261
6035	1262
1044	1263
297	1264
592	1265
197	1266
4692	1267
1707	1268
4499	1269
40	1270
22	1271
129	1272
1532	1273
6	1274
3773	1275
54	1276
15	1277
5404	1278
53	1279
385	1280
1097	1281
58	1282
60	1283
173	1284
908	1285
158	1286
140	1287
2727	1288
417	1289
317	1290
580	1291
306	1292
38	1293
4918	1294
858	1295
2986	1296
47	1297
39	1298
6762	1299
159	1300
6805	1301
5750	1302
125	1303
261	1304
97	1305
110	1306
5296	1307
84	1308
7694	1309
179	1310
7655	1311
5986	1312
246	1313
28	1314
5454	1315
132	1316
1772	1317
91	1318
714	1319
556	1320
31	1321
1926	1322
607	1323
4	1324
511	1325
330	1326
5169	1327
87	1328
17	1329
438	1330
11	1331
13	1332
2406	1333
68	1334
1308	1335
282	1336
41	1337
167	1338
296	1339
6414	1340
1218	1341
1343	1342
51	1343
1570	1344
535	1345
408	1346
503	1347
118	1348
1674	1349
3687	1350
1	1351
605	1352
4525	1353
315	1354
6279	1355
6372	1356
88	1357
84	1358
5973	1359
26	1360
137	1361
3552	1362
3942	1363
13	1364
1566	1365
570	1366
3277	1367
4329	1368
5243	1369
2338	1370
746	1371
5376	1372
1647	1373
5796	1374
76	1375
3759	1376
7935	1377
121	1378
272	1379
3790	1380
34	1381
6312	1382
43	1383
2266	1384
3790	1385
61	1386
871	1387
2553	1388
3558	1389
134	1390
3244	1391
86	1392
4184	1393
435	1394
4894	1395
415	1396
7304	1397
169	1398
50	1399
1076	1400
3109	1401
113	1402
4122	1403
6972	1404
119	1405
118	1406
2041	1407
5924	1408
19	1409
148	1410
236	1411
81	1412
20	1413
6571	1414
928	1415
4611	1416
7361	1417
5887	1418
115	1419
48	1420
5505	1421
209	1422
3515	1423
24	1424
565	1425
19	1426
687	1427
1074	1428
29	1429
24	1430
7124	1431
89	1432
4723	1433
2317	1434
1136	1435
521	1436
2309	1437
7579	1438
115	1439
72	1440
41	1441
194	1442
168	1443
74	1444
85	1445
348	1446
5704	1447
2532	1448
5038	1449
2674	1450
1144	1451
2360	1452
5589	1453
13	1454
93	1455
4690	1456
212	1457
216	1458
3735	1459
273	1460
3672	1461
200	1462
365	1463
6058	1464
6260	1465
417	1466
241	1467
646	1468
1537	1469
8	1470
1813	1471
3931	1472
326	1473
4009	1474
52	1475
581	1476
66	1477
70	1478
80	1479
160	1480
1401	1481
6861	1482
330	1483
127	1484
757	1485
197	1486
289	1487
1785	1488
50	1489
92	1490
4970	1491
493	1492
2739	1493
78	1494
2168	1495
461	1496
2387	1497
32	1498
51	1499
2292	1500
4638	1501
1088	1502
382	1503
305	1504
56	1505
58	1506
1272	1507
649	1508
5051	1509
106	1510
4179	1511
115	1512
4656	1513
231	1514
571	1515
16	1516
3168	1517
227	1518
627	1519
248	1520
126	1521
51	1522
3421	1523
11	1524
3079	1525
6811	1526
3248	1527
865	1528
669	1529
1974	1530
382	1531
54	1532
1902	1533
205	1534
704	1535
988	1536
462	1537
5644	1538
203	1539
793	1540
3125	1541
130	1542
470	1543
1002	1544
32	1545
847	1546
8111	1547
2216	1548
45	1549
82	1550
317	1551
406	1552
30	1553
107	1554
556	1555
31	1556
2670	1557
1515	1558
320	1559
4456	1560
663	1561
8278	1562
1672	1563
197	1564
5264	1565
7220	1566
130	1567
4240	1568
1541	1569
225	1570
327	1571
14	1572
3744	1573
923	1574
561	1575
120	1576
7828	1577
7049	1578
1864	1579
3313	1580
75	1581
365	1582
138	1583
29	1584
7567	1585
4510	1586
4742	1587
56	1588
4359	1589
4074	1590
601	1591
2458	1592
25	1593
149	1594
379	1595
32	1596
29	1597
7135	1598
4379	1599
4843	1600
1523	1601
899	1602
95	1603
5102	1604
97	1605
133	1606
314	1607
7107	1608
1123	1609
7201	1610
229	1611
182	1612
7757	1613
131	1614
1410	1615
407	1616
364	1617
1333	1618
67	1619
20	1620
103	1621
5113	1622
5134	1623
1956	1624
6955	1625
5136	1626
555	1627
5971	1628
100	1629
195	1630
6252	1631
267	1632
3	1633
144	1634
234	1635
778	1636
70	1637
68	1638
456	1639
27	1640
1275	1641
724	1642
2887	1643
211	1644
6577	1645
4	1646
10	1647
2381	1648
6575	1649
3869	1650
71	1651
108	1652
126	1653
2	1654
26	1655
285	1656
755	1657
1093	1658
108	1659
830	1660
431	1661
15	1662
420	1663
725	1664
16	1665
802	1666
458	1667
783	1668
19	1669
2788	1670
255	1671
318	1672
80	1673
312	1674
17	1675
372	1676
6	1677
195	1678
121	1679
328	1680
2823	1681
6	1682
6981	1683
7	1684
2493	1685
55	1686
372	1687
119	1688
1686	1689
613	1690
412	1691
28	1692
5	1693
37	1694
266	1695
3153	1696
15	1697
2321	1698
308	1699
1608	1700
61	1701
785	1702
1240	1703
441	1704
229	1705
37	1706
433	1707
6	1708
6136	1709
1080	1710
56	1711
537	1712
336	1713
606	1714
3	1715
3073	1716
275	1717
6841	1718
35	1719
278	1720
7	1721
233	1722
11	1723
60	1724
216	1725
7	1726
3298	1727
84	1728
1042	1729
35	1730
1612	1731
359	1732
1491	1733
2270	1734
285	1735
3255	1736
1217	1737
206	1738
10	1739
224	1740
67	1741
12	1742
3651	1743
122	1744
2754	1745
777	1746
1381	1747
435	1748
71	1749
3437	1750
2349	1751
132	1752
49	1753
2134	1754
285	1755
35	1756
90	1757
13	1758
2846	1759
482	1760
201	1761
137	1762
320	1763
1032	1764
2	1765
358	1766
47	1767
123	1768
121	1769
29	1770
263	1771
2589	1772
3710	1773
1811	1774
5427	1775
3215	1776
1249	1777
11	1778
177	1779
431	1780
23	1781
9	1782
3149	1783
66	1784
1399	1785
53	1786
1762	1787
87	1788
7127	1789
429	1790
3635	1791
23	1792
159	1793
329	1794
451	1795
142	1796
1916	1797
54	1798
691	1799
141	1800
933	1801
49	1802
166	1803
38	1804
4488	1805
1261	1806
2216	1807
232	1808
123	1809
981	1810
53	1811
108	1812
552	1813
38	1814
31	1815
4853	1816
3649	1817
1595	1818
21	1819
8	1820
261	1821
8	1822
42	1823
153	1824
10	1825
1207	1826
33	1827
92	1828
6298	1829
9	1830
254	1831
66	1832
2	1833
23	1834
1369	1835
3270	1836
285	1837
50	1838
38	1839
455	1840
663	1841
454	1842
345	1843
6060	1844
220	1845
400	1846
29	1847
818	1848
209	1849
3188	1850
142	1851
885	1852
54	1853
1428	1854
4631	1855
334	1856
3582	1857
41	1858
6	1859
21	1860
37	1861
6768	1862
503	1863
325	1864
1649	1865
75	1866
583	1867
419	1868
24	1869
19	1870
1993	1871
11	1872
451	1873
690	1874
965	1875
3189	1876
1079	1877
104	1878
548	1879
724	1880
1124	1881
362	1882
708	1883
578	1884
2108	1885
54	1886
184	1887
63	1888
334	1889
18	1890
312	1891
929	1892
1509	1893
42	1894
27	1895
2561	1896
272	1897
646	1898
83	1899
2579	1900
159	1901
3812	1902
390	1903
161	1904
336	1905
721	1906
151	1907
15	1908
1955	1909
1334	1910
751	1911
670	1912
159	1913
1029	1914
133	1915
2511	1916
3781	1917
5302	1918
495	1919
161	1920
1297	1921
8	1922
287	1923
11	1924
2229	1925
2221	1926
6226	1927
314	1928
4088	1929
3965	1930
67	1931
1273	1932
2462	1933
172	1934
342	1935
21	1936
2301	1937
4588	1938
456	1939
33	1940
85	1941
287	1942
79	1943
254	1944
247	1945
249	1946
1923	1947
2972	1948
467	1949
543	1950
1025	1951
168	1952
386	1953
226	1954
37	1955
4	1956
7063	1957
2606	1958
3	1959
460	1960
2054	1961
13	1962
38	1963
592	1964
902	1965
1148	1966
25	1967
860	1968
429	1969
6706	1970
2008	1971
62	1972
2	1973
6	1974
169	1975
16	1976
597	1977
549	1978
106	1979
56	1980
5816	1981
1180	1982
117	1983
5575	1984
4	1985
466	1986
6101	1987
88	1988
2893	1989
463	1990
2313	1991
40	1992
39	1993
5	1994
1516	1995
3403	1996
1894	1997
355	1998
11	1999
2023	2000
129	2001
1313	2002
2037	2003
1576	2004
2507	2005
501	2006
6	2007
382	2008
10	2009
1662	2010
147	2011
44	2012
1	2013
98	2014
769	2015
2207	2016
67	2017
43	2018
814	2019
202	2020
392	2021
10	2022
2828	2023
62	2024
67	2025
509	2026
691	2027
176	2028
27	2029
26	2030
5	2031
6495	2032
825	2033
7180	2034
58	2035
270	2036
380	2037
28	2038
25	2039
2340	2040
7240	2041
172	2042
36	2043
7275	2044
6234	2045
91	2046
2573	2047
6	2048
3128	2049
3049	2050
2768	2051
273	2052
61	2053
1767	2054
3	2055
3	2056
1072	2057
55	2058
297	2059
699	2060
13	2061
1287	2062
3653	2063
1052	2064
5875	2065
2633	2066
59	2067
1535	2068
49	2069
708	2070
1735	2071
8	2072
146	2073
25	2074
217	2075
24	2076
768	2077
226	2078
861	2079
2141	2080
12	2081
9	2082
5922	2083
1490	2084
30	2085
1137	2086
30	2087
9	2088
4156	2089
26	2090
5	2091
44	2092
2694	2093
93	2094
212	2095
774	2096
2	2097
4045	2098
722	2099
146	2100
10	2101
13	2102
903	2103
13	2104
37	2105
843	2106
824	2107
36	2108
1133	2109
473	2110
1650	2111
901	2112
7275	2113
95	2114
1825	2115
41	2116
27	2117
44	2118
20	2119
138	2120
449	2121
7080	2122
71	2123
507	2124
1619	2125
962	2126
749	2127
4181	2128
92	2129
7	2130
5729	2131
528	2132
1750	2133
136	2134
29	2135
5297	2136
54	2137
4363	2138
86	2139
151	2140
7009	2141
722	2142
42	2143
6375	2144
92	2145
67	2146
220	2147
2	2148
28	2149
192	2150
85	2151
38	2152
3289	2153
17	2154
48	2155
8	2156
2015	2157
615	2158
708	2159
21	2160
1316	2161
3139	2162
1251	2163
24	2164
437	2165
145	2166
428	2167
98	2168
2800	2169
54	2170
646	2171
51	2172
15	2173
782	2174
6	2175
27	2176
2	2177
151	2178
6057	2179
230	2180
4	2181
1069	2182
148	2183
81	2184
5107	2185
1180	2186
5	2187
11	2188
181	2189
1737	2190
230	2191
37	2192
2882	2193
2873	2194
12	2195
321	2196
10	2197
543	2198
680	2199
200	2200
543	2201
1007	2202
249	2203
14	2204
1943	2205
126	2206
762	2207
947	2208
6922	2209
4370	2210
391	2211
2952	2212
1897	2213
21	2214
30	2215
4276	2216
2112	2217
6568	2218
3108	2219
264	2220
29	2221
898	2222
4903	2223
248	2224
6069	2225
5918	2226
7004	2227
44	2228
441	2229
42	2230
173	2231
5271	2232
196	2233
5	2234
80	2235
105	2236
3299	2237
42	2238
7270	2239
28	2240
4	2241
442	2242
238	2243
4053	2244
1960	2245
185	2246
6755	2247
711	2248
155	2249
3046	2250
1180	2251
44	2252
7063	2253
5572	2254
814	2255
1067	2256
1775	2257
1980	2258
274	2259
156	2260
54	2261
2480	2262
2033	2263
984	2264
80	2265
83	2266
642	2267
7211	2268
852	2269
3684	2270
73	2271
664	2272
50	2273
4825	2274
1383	2275
72	2276
122	2277
7487	2278
178	2279
49	2280
1166	2281
3858	2282
446	2283
623	2284
104	2285
251	2286
2761	2287
34	2288
2145	2289
372	2290
483	2291
87	2292
7	2293
393	2294
6	2295
20	2296
44	2297
74	2298
7	2299
396	2300
7746	2301
4566	2302
2360	2303
1025	2304
6926	2305
790	2306
43	2307
1058	2308
4975	2309
62	2310
259	2311
230	2312
128	2313
4	2314
104	2315
1736	2316
10	2317
1857	2318
2752	2319
326	2320
75	2321
6582	2322
72	2323
24	2324
7836	2325
199	2326
524	2327
299	2328
102	2329
204	2330
3438	2331
4474	2332
1122	2333
231	2334
236	2335
1	2336
510	2337
5	2338
1377	2339
13	2340
6001	2341
18	2342
8018	2343
229	2344
5214	2345
1661	2346
3392	2347
41	2348
8201	2349
113	2350
9	2351
578	2352
27	2353
150	2354
17	2355
5748	2356
5387	2357
1206	2358
46	2359
620	2360
8	2361
1761	2362
4	2363
154	2364
310	2365
227	2366
11	2367
5973	2368
6693	2369
1950	2370
5655	2371
80	2372
19	2373
26	2374
82	2375
34	2376
31	2377
359	2378
3473	2379
30	2380
460	2381
1249	2382
1281	2383
746	2384
3110	2385
1302	2386
12	2387
2647	2388
204	2389
302	2390
68	2391
5522	2392
605	2393
331	2394
28	2395
20	2396
191	2397
3946	2398
685	2399
151	2400
48	2401
7531	2402
2356	2403
35	2404
821	2405
68	2406
403	2407
55	2408
2665	2409
103	2410
57	2411
4522	2412
6131	2413
10	2414
1193	2415
90	2416
3149	2417
661	2418
360	2419
3961	2420
687	2421
85	2422
1026	2423
1290	2424
6893	2425
95	2426
2	2427
4748	2428
2938	2429
4907	2430
706	2431
14	2432
994	2433
230	2434
4536	2435
841	2436
40	2437
322	2438
40	2439
442	2440
1576	2441
736	2442
7724	2443
282	2444
2223	2445
172	2446
7954	2447
4185	2448
346	2449
301	2450
2005	2451
7259	2452
382	2453
481	2454
91	2455
17	2456
82	2457
209	2458
6929	2459
484	2460
30	2461
717	2462
2373	2463
218	2464
948	2465
67	2466
288	2467
7416	2468
1150	2469
6	2470
97	2471
6528	2472
2632	2473
40	2474
272	2475
178	2476
8169	2477
114	2478
287	2479
11	2480
1397	2481
178	2482
744	2483
372	2484
1049	2485
558	2486
3255	2487
6358	2488
643	2489
63	2490
703	2491
46	2492
12	2493
3198	2494
2059	2495
17	2496
1773	2497
6410	2498
4902	2499
2128	2500
770	2501
1281	2502
5648	2503
3374	2504
2119	2505
942	2506
15	2507
2395	2508
1016	2509
7608	2510
1406	2511
1224	2512
660	2513
27	2514
846	2515
1001	2516
1968	2517
59	2518
3221	2519
503	2520
7187	2521
27	2522
7201	2523
41	2524
55	2525
5	2526
20	2527
953	2528
329	2529
6181	2530
67	2531
1510	2532
3008	2533
256	2534
3	2535
676	2536
731	2537
283	2538
142	2539
13	2540
4098	2541
8	2542
199	2543
108	2544
138	2545
47	2546
1176	2547
47	2548
32	2549
67	2550
308	2551
47	2552
24	2553
6	2554
6863	2555
338	2556
151	2557
5266	2558
4177	2559
4430	2560
222	2561
1838	2562
7231	2563
1623	2564
1497	2565
3257	2566
5874	2567
1699	2568
446	2569
6327	2570
5594	2571
22	2572
372	2573
484	2574
70	2575
2730	2576
2095	2577
56	2578
6613	2579
3163	2580
428	2581
7765	2582
1186	2583
1271	2584
796	2585
356	2586
1055	2587
325	2588
1238	2589
5774	2590
154	2591
545	2592
23	2593
56	2594
24	2595
22	2596
6401	2597
38	2598
1508	2599
88	2600
1037	2601
7207	2602
2845	2603
222	2604
3572	2605
16	2606
1379	2607
887	2608
216	2609
51	2610
413	2611
1192	2612
447	2613
54	2614
1594	2615
426	2616
913	2617
1247	2618
2	2619
3598	2620
2357	2621
2245	2622
5444	2623
6897	2624
5540	2625
4946	2626
533	2627
7570	2628
1333	2629
1898	2630
213	2631
9	2632
161	2633
6	2634
186	2635
534	2636
243	2637
7008	2638
35	2639
4180	2640
424	2641
159	2642
201	2643
1484	2644
1897	2645
1009	2646
759	2647
11	2648
4152	2649
1766	2650
2035	2651
2373	2652
4184	2653
155	2654
45	2655
12	2656
3708	2657
3207	2658
3694	2659
135	2660
7352	2661
162	2662
144	2663
6375	2664
7	2665
98	2666
6043	2667
9	2668
688	2669
207	2670
174	2671
2137	2672
196	2673
66	2674
12	2675
49	2676
253	2677
4221	2678
284	2679
1274	2680
11	2681
30	2682
92	2683
349	2684
4787	2685
6606	2686
698	2687
597	2688
492	2689
88	2690
4	2691
1	2692
71	2693
360	2694
43	2695
14	2696
3755	2697
6198	2698
52	2699
37	2700
625	2701
552	2702
479	2703
1977	2704
4407	2705
2834	2706
384	2707
188	2708
6647	2709
5614	2710
68	2711
6921	2712
700	2713
117	2714
1322	2715
350	2716
6225	2717
5342	2718
2928	2719
340	2720
82	2721
5313	2722
9	2723
5283	2724
6763	2725
1787	2726
4475	2727
71	2728
737	2729
16	2730
758	2731
7836	2732
3812	2733
8	2734
2652	2735
2282	2736
72	2737
1088	2738
2236	2739
525	2740
245	2741
6972	2742
1353	2743
29	2744
2380	2745
7716	2746
1160	2747
309	2748
1769	2749
26	2750
4887	2751
2777	2752
3932	2753
1356	2754
98	2755
28	2756
1615	2757
236	2758
1528	2759
10	2760
53	2761
2493	2762
604	2763
3596	2764
1849	2765
2620	2766
7342	2767
6250	2768
7	2769
1470	2770
36	2771
1475	2772
1225	2773
1991	2774
1102	2775
128	2776
3224	2777
2666	2778
1984	2779
5290	2780
824	2781
212	2782
3703	2783
684	2784
309	2785
1563	2786
1172	2787
4228	2788
26	2789
4397	2790
456	2791
432	2792
1678	2793
1740	2794
3121	2795
194	2796
17	2797
4455	2798
72	2799
12	2800
610	2801
831	2802
51	2803
112	2804
13	2805
526	2806
60	2807
759	2808
193	2809
4044	2810
2953	2811
403	2812
373	2813
462	2814
1625	2815
